0,Robyn,Duce,1396323206,110211,1985-12-20,Usaquen,F,Vendedor,rducej@xing.com,NUIP,2467032717
0,Gayla,Jersch,1453536642,110911,2000-10-31,Sumapaz,F,Vendedor,gjerschk@goo.ne.jp,NUIP,1201163847
0,Orrin,Smallacombe,4706708846,110911,1995-02-12,Kennedy,M,Bachiller,osmallacombel@webnode.com,NUIP,4399910183
0,Hillyer,Ebertz,8232464374,110511,1998-06-14,Teusaquillo,M,Bachiller,hebertzm@quantcast.com,T.I,6436793127
0,Barnie,Chelley,2525549282,110511,1981-05-31,Los Martires,M,Independiente,bchelleyn@ox.ac.uk,T.I,4713008852
0,Elvin,Moatt,6249589085,110811,1989-11-22,Fontibon,M,Vendedor,emoatto@mlb.com,NUIP,6065157968
0,Phillipp,Cayzer,1808575114,111011,1980-02-04,Puente Aranda,M,Veterinario,pcayzerp@yellowpages.com,NUIP,8155874369
0,Kattie,Croker,3685473759,111311,1998-02-27,Teusaquillo,F,Piloto,kcrokerq@barnesandnoble.com,NUIP,2876393201
0,Tome,Hallybone,9937821964,110911,1988-12-27,Bosa,M,Veterinario,thallyboner@forbes.com,T.I,1735194763
0,Jase,Satterthwaite,1864010500,110311,1990-07-20,Santa Fe,M,Vendedor,jsatterthwaites@trellian.com,NUIP,7189874223
0,Tomi,Killingsworth,2485249358,110211,2000-10-31,Santa Fe,F,Ingeniero,tkillingswortht@123-reg.co.uk,T.I,4429609261
0,Cody,Aldwich,3355589135,110811,1994-05-05,Antonio Narino,M,Veterinario,caldwichu@reverbnation.com,NUIP,4901633972
0,Francesca,Dechelle,6775867092,110511,1981-06-23,Kennedy,F,Vendedor,fdechellev@mapquest.com,C.C,1028009997
0,Leia,Botha,4571149778,111211,1994-05-10,Tunjuelito,F,Vendedor,lbothaw@nymag.com,C.C,1864377368
0,Penelope,Paquet,9892616010,111911,1990-08-16,Usme,F,Vendedor,ppaquetx@ibm.com,C.C,8945169843
0,Sarita,Nias,9259913674,111111,1996-02-24,Puente Aranda,F,Vendedor,sniasy@1und1.de,NUIP,4383235190
0,Terrell,Rowles,2125746554,110611,1987-04-30,Barrios Unidos,M,Piloto,trowlesz@sakura.ne.jp,C.C,2959715008
0,Filberte,Embling,9658780570,111911,1982-09-17,Sumapaz,M,Ingeniero,fembling10@alexa.com,C.C,8436209371
0,Lauralee,Vasiliev,5776506305,110411,1988-07-12,Sumapaz,F,Piloto,lvasiliev11@amazon.com,NUIP,1138681404
0,Benji,Spraging,5325139186,110911,1997-03-11,Puente Aranda,M,Vendedor,bspraging12@drupal.org,T.I,1194676376
0,Cash,Scargle,1867580261,111311,1989-08-30,Ciudad Bolivar,M,Ingeniero,cscargle13@jiathis.com,NUIP,4493615623
0,Enrica,Sowrah,1771958889,111211,1990-04-01,Rafael Uribe,F,Ingeniero,esowrah14@usnews.com,T.I,1088460879
0,Bennie,Waker,8197553707,111611,2000-06-21,Ciudad Bolivar,M,Vendedor,bwaker15@rakuten.co.jp,NUIP,8394101250
0,Addie,Rosenshine,8956913483,111811,1990-03-07,Kennedy,F,Independiente,arosenshine16@blog.com,NUIP,7764191368
0,Ara,Nel,5098279686,110411,1999-12-29,San Cristobal,M,Doctor,anel17@tinyurl.com,NUIP,4392738950
0,Luther,Addie,3154283820,111411,1988-10-18,Ciudad Bolivar,M,Vendedor,laddie18@mtv.com,C.C,1025469362
0,Doy,Millions,8271015121,110311,1986-03-20,Tunjuelito,M,Veterinario,dmillions19@ycombinator.com,C.C,2144562047
0,George,Dyett,4095931927,111211,1987-02-09,Sumapaz,F,Bachiller,gdyett1a@lycos.com,T.I,8703733394
0,Joachim,Laverty,8109091081,111511,1998-03-02,San Cristobal,M,Bachiller,jlaverty1b@cisco.com,NUIP,1887160819
0,Dorene,Okeshott,9966429747,110911,1987-03-27,Chapinero,F,Independiente,dokeshott1c@discovery.com,T.I,3383281975
0,Pinchas,Ratchford,1736151122,110711,1997-08-04,Barrios Unidos,M,Doctor,pratchford1d@exblog.jp,NUIP,1394717845
0,Mufi,Croome,7685008784,111311,2001-04-06,Antonio Narino,F,Ingeniero,mcroome1e@soup.io,NUIP,5605747654
0,Jemima,O'Kelly,4071867557,111111,1997-06-09,Engativa,F,Piloto,jokelly1f@webnode.com,NUIP,7961714515
0,Judye,Luker,4137027796,110411,1992-05-08,Chapinero,F,Doctor,jluker1g@phpbb.com,NUIP,8071401542
0,Abramo,McCulley,3797081132,111811,1993-12-29,Usaquen,M,Doctor,amcculley1h@hubpages.com,NUIP,1432869313
0,Donal,Lindermann,8585240274,111711,1993-11-12,Santa Fe,M,Bachiller,dlindermann1i@nationalgeographic.com,C.C,3007043501
0,Ginni,Girodon,5695131780,111211,1997-03-07,Bosa,F,Veterinario,ggirodon1j@indiatimes.com,T.I,6145859668
0,Charlotte,Fenning,3472686498,111811,1994-10-25,Ciudad Bolivar,F,Piloto,cfenning1k@netscape.com,C.C,8125287082
0,Patsy,Iddison,2373690592,110411,2000-02-13,Puente Aranda,F,Bachiller,piddison1l@webs.com,NUIP,1656766163
0,Danny,Chidley,1691283998,111511,1983-06-18,Sumapaz,M,Vendedor,dchidley1m@wired.com,NUIP,8683986808
0,Shadow,Wimmers,7493228013,110211,1991-07-19,Teusaquillo,M,Piloto,swimmers1n@umich.edu,C.C,8215824413
0,Lindy,Delahunty,7963596301,110211,1999-06-11,Engativa,M,Independiente,ldelahunty1o@instagram.com,C.C,7694686029
0,Broderic,Seckington,3989875849,111511,1984-04-12,Candelaria,M,Doctor,bseckington1p@blogspot.com,C.C,8329997401
0,Merrill,Tainton,1264201117,110911,1995-08-10,Ciudad Bolivar,M,Piloto,mtainton1q@tinypic.com,C.C,2048368094
0,Jenine,Eliot,8884919893,111811,1996-08-19,Ciudad Bolivar,F,Vendedor,jeliot1r@soup.io,NUIP,8961278011
0,Lucky,Buey,9996587592,110111,1981-09-08,Antonio Narino,F,Independiente,lbuey1s@nydailynews.com,C.C,1063074696
0,Anatola,Heading,5615070286,111711,1996-12-01,Tunjuelito,F,Doctor,aheading1t@bbb.org,NUIP,8115912345
0,Siward,Duval,3277816358,110111,1988-12-23,Usme,M,Bachiller,sduval1u@businessweek.com,T.I,4309847176
0,Janeva,Djekic,3821235210,111911,1980-11-17,Usme,F,Veterinario,jdjekic1v@skyrock.com,T.I,1139421671
0,Kristien,Rossant,2499669466,111611,1993-01-22,Santa Fe,F,Ingeniero,krossant1w@illinois.edu,C.C,1687372214
0,Noellyn,Slane,9419214565,111011,1990-11-24,Tunjuelito,F,Veterinario,nslane1x@sbwire.com,NUIP,5951034050
0,Ivor,Smellie,7883201505,110611,1993-02-25,Bosa,M,Independiente,ismellie1y@dell.com,C.C,9863281277
0,Isadora,Scotchbrook,8341067193,111311,1997-10-11,Teusaquillo,F,Piloto,iscotchbrook1z@mapquest.com,NUIP,1504877089
0,Florri,Matzel,7064211120,111711,1998-08-24,Kennedy,F,Doctor,fmatzel20@howstuffworks.com,NUIP,9537116503
0,Vernor,Bolgar,5306584759,110611,1992-07-28,Ciudad Bolivar,M,Vendedor,vbolgar21@jigsy.com,C.C,7823417955
0,My,Goodricke,5105377281,110211,2000-03-14,Suba,M,Vendedor,mgoodricke22@hubpages.com,T.I,3534592380
0,Kaja,Conachy,9296544728,111911,1990-04-16,Suba,F,Doctor,kconachy23@cbc.ca,C.C,4966705149
0,Gabrila,Maltster,5025125646,110711,1981-02-10,Barrios Unidos,F,Vendedor,gmaltster24@ucoz.ru,T.I,6836919545
0,Bradley,Mannering,7542623546,110811,1992-05-30,Bosa,M,Doctor,bmannering25@yandex.ru,C.C,8526836525
0,Tory,Paroni,6875023724,111011,1981-10-06,Rafael Uribe,F,Piloto,tparoni26@aboutads.info,C.C,9495928679
0,Elias,Lemonnier,9213832235,111811,1989-09-07,Puente Aranda,M,Veterinario,elemonnier27@squidoo.com,C.C,3448554922
0,Gerrard,Clery,1988619709,110411,1989-12-09,San Cristobal,M,Vendedor,gclery28@engadget.com,T.I,2424197244
0,Romain,Kleeborn,1496097743,110311,1980-10-11,Santa Fe,M,Independiente,rkleeborn29@tuttocitta.it,NUIP,8555678678
0,Dion,De Dei,8076186822,110611,1987-08-04,Usme,M,Bachiller,ddedei2a@de.vu,C.C,8647624349
0,Bernie,Fulger,7074439556,110911,2001-04-28,Rafael Uribe,M,Doctor,bfulger2b@nytimes.com,T.I,9385869659
0,Dinny,Ashpole,7102160928,110111,1982-11-28,Tunjuelito,F,Vendedor,dashpole2c@desdev.cn,T.I,3545850723
0,Darrin,Karys,4584418236,110611,1982-12-12,Antonio Narino,M,Vendedor,dkarys2d@arstechnica.com,NUIP,1486723743
0,Ansley,Proger,3998531522,111611,2001-05-21,Bosa,F,Doctor,aproger2e@imageshack.us,NUIP,5251204909
0,Wittie,Roose,7832994591,111711,1985-07-30,Antonio Narino,M,Vendedor,wroose2f@wsj.com,NUIP,5017219419
0,Kienan,Rylstone,9365595777,110211,1988-09-05,Ciudad Bolivar,M,Independiente,krylstone2g@prlog.org,C.C,3479779193
0,Teena,Fowley,9805859574,110611,1995-10-25,Kennedy,F,Veterinario,tfowley2h@yellowbook.com,C.C,9779256587
0,Lorelei,Marshallsay,3288980508,111011,1997-07-10,Teusaquillo,F,Ingeniero,lmarshallsay2i@g.co,NUIP,5299493318
0,Nert,Starford,7134577240,110611,1986-06-22,Fontibon,F,Veterinario,nstarford2j@gravatar.com,T.I,2294286747
0,Gabriella,La Grange,8225963513,110911,1996-04-04,San Cristobal,F,Vendedor,glagrange2k@macromedia.com,C.C,8757165501
0,Reg,Spenclay,7268559187,110311,1981-11-27,Sumapaz,M,Piloto,rspenclay2l@free.fr,NUIP,9395664501
0,Marisa,Tyndall,6559641631,111511,1993-03-30,Tunjuelito,F,Independiente,mtyndall2m@merriam-webster.com,T.I,6441702080
0,Jenilee,Kent,6776391664,110411,1980-05-16,San Cristobal,F,Bachiller,jkent2n@ebay.co.uk,C.C,2223913291
0,Benson,Fulton,3276932124,111611,1980-02-03,Fontibon,M,Vendedor,bfulton2o@mtv.com,C.C,4332324800
0,Shannon,Whitemarsh,5526480460,111511,1997-11-18,Sumapaz,M,Vendedor,swhitemarsh2p@trellian.com,T.I,8521565224
0,Tiler,Avann,7286494887,110611,1984-12-12,Usme,M,Ingeniero,tavann2q@senate.gov,NUIP,3249555165
0,Vance,Klebes,6386523248,111111,1999-01-11,Santa Fe,M,Veterinario,vklebes2r@addthis.com,C.C,9681393865
0,Shaine,Stag,6591853845,110311,1985-04-05,San Cristobal,M,Independiente,sstag2s@ox.ac.uk,NUIP,7837335371
0,Pepe,Ainslie,8445108310,110611,1994-10-14,Usme,M,Vendedor,painslie2t@statcounter.com,C.C,5207315615
0,Aksel,Ivakhno,1885863761,110411,1984-07-28,Los Martires,M,Veterinario,aivakhno2u@usnews.com,C.C,3061553027
0,Bevan,Gonzalez,8802621963,110911,1982-11-08,Fontibon,M,Ingeniero,bgonzalez2v@sohu.com,NUIP,3892483712
0,Jard,Raleston,9236520525,110511,1998-02-18,Usme,M,Veterinario,jraleston2w@smugmug.com,NUIP,7517955225
0,Kylie,Mulhall,8423316354,111211,1980-08-28,Fontibon,M,Veterinario,kmulhall2x@latimes.com,C.C,6004757321
0,Rudy,Duckinfield,4222058399,111711,1997-08-10,Suba,M,Ingeniero,rduckinfield2y@nytimes.com,C.C,8126823216
0,Nissa,Cubbini,1144198217,111811,1986-08-18,Teusaquillo,F,Vendedor,ncubbini2z@cocolog-nifty.com,T.I,7186420640
0,Aimil,De Marchi,4173569219,111111,2001-03-10,San Cristobal,F,Ingeniero,ademarchi30@printfriendly.com,NUIP,8892174690
0,Darleen,Boutflour,1546073173,110411,1984-12-06,San Cristobal,F,Piloto,dboutflour31@mit.edu,NUIP,5007796956
0,Elsy,Mossop,6791394313,110611,1992-10-18,Ciudad Bolivar,F,Bachiller,emossop32@ted.com,NUIP,7563959826
0,Roby,Deacon,2259194962,111911,1998-02-08,Los Martires,F,Doctor,rdeacon33@domainmarket.com,C.C,2728191511
0,Seline,Martinot,1272848664,110711,1998-05-29,Usaquen,F,Bachiller,smartinot34@ox.ac.uk,NUIP,2069282365
0,Aaron,Gaskin,5623965988,111811,1984-05-11,Usme,M,Ingeniero,agaskin35@rambler.ru,T.I,1479577465
0,Rivalee,Coltan,6149170525,111611,1987-07-30,Kennedy,F,Piloto,rcoltan36@mac.com,T.I,4367438117
0,Clayton,Wheelwright,2257276685,110911,1995-01-17,Rafael Uribe,M,Ingeniero,cwheelwright37@yelp.com,C.C,4729512242
0,Tommi,Gross,8975790748,112011,2001-01-09,Ciudad Bolivar,F,Piloto,tgross38@soup.io,NUIP,1998728102
0,Emeline,Camois,9528203391,110711,1983-04-25,Tunjuelito,F,Ingeniero,ecamois39@bloomberg.com,T.I,6694201130
0,Morten,Beckham,7162748198,111611,1994-02-28,Suba,M,Doctor,mbeckham3a@mysql.com,T.I,4514759864
0,Laverna,Shew,3335189660,111111,1998-06-05,Kennedy,F,Vendedor,lshew3b@friendfeed.com,NUIP,1124388458
0,Chris,Wybern,7087263526,110711,1991-06-12,Fontibon,F,Doctor,cwybern3c@shinystat.com,T.I,2104122000
0,Erik,Goldin,4208968821,111511,1987-03-17,Rafael Uribe,M,Bachiller,egoldin3d@time.com,C.C,7595175867
0,Zaccaria,Diggons,6195544542,110511,1982-02-01,Kennedy,M,Piloto,zdiggons3e@globo.com,C.C,1447945523
0,Margalit,Harower,8306651648,110511,1994-12-23,Barrios Unidos,F,Bachiller,mharower3f@nymag.com,T.I,5802616123
0,Ursala,Wythill,8878309342,111411,1999-12-10,San Cristobal,F,Independiente,uwythill3g@desdev.cn,C.C,5933259563
0,Deni,Bitchener,2289877458,110211,1984-11-08,Rafael Uribe,F,Piloto,dbitchener3h@japanpost.jp,T.I,7933885642
0,Edwin,Smithyman,8909834330,111311,1988-10-29,Engativa,M,Vendedor,esmithyman3i@nature.com,C.C,9517557088
0,Kendal,Sertin,1623876240,110511,1991-10-31,Usme,M,Independiente,ksertin3j@washingtonpost.com,T.I,7491132592
0,Betta,O'Heffernan,8843273081,111111,1993-03-05,Usme,F,Piloto,boheffernan3k@dagondesign.com,NUIP,5487074275
0,Thorvald,Jozwicki,5338339898,110711,1985-02-09,Barrios Unidos,M,Doctor,tjozwicki3l@senate.gov,C.C,4312689561
0,Elwira,Wrotham,1228432596,111911,1996-09-29,Usme,F,Vendedor,ewrotham3m@phoca.cz,C.C,5987148400
0,Gregor,Abate,3451391115,111511,1997-02-28,Sumapaz,M,Vendedor,gabate3n@i2i.jp,NUIP,4982273874
0,Gene,Sebrens,5075684450,110911,1999-02-10,Kennedy,M,Bachiller,gsebrens3o@4shared.com,NUIP,8482624749
0,Stearn,Ninnoli,6489973073,112011,1994-02-09,Usaquen,M,Ingeniero,sninnoli3p@nydailynews.com,C.C,2177340124
0,Sonia,Kliche,6509550577,112011,1986-12-10,Engativa,F,Doctor,skliche3q@yahoo.com,T.I,7951300709
0,Ammamaria,Stitle,9317662303,111011,1995-05-18,Candelaria,F,Veterinario,astitle3r@uol.com.br,T.I,6255648300
0,Yasmeen,Trevan,5114424255,110511,2001-05-18,Sumapaz,F,Bachiller,ytrevan3s@ovh.net,NUIP,1481064971
0,Avie,Brannigan,2653234667,111711,1982-04-25,Usme,F,Piloto,abrannigan3t@theglobeandmail.com,NUIP,4123929736
0,Marmaduke,Foulsham,8466817070,112011,1980-08-23,Fontibon,M,Bachiller,mfoulsham3u@tumblr.com,NUIP,1084619636
0,Janifer,Yerrill,9914263359,111011,1985-09-05,San Cristobal,F,Veterinario,jyerrill3v@sciencedaily.com,T.I,9038501948
0,Everard,Tunnow,8429596408,111411,1985-06-14,San Cristobal,M,Bachiller,etunnow3w@hugedomains.com,T.I,3102711304
0,Penny,Lawerence,3754706054,111911,1999-02-10,Puente Aranda,M,Piloto,plawerence3x@geocities.com,T.I,9594142471
0,Woody,Labusch,6767025756,110611,1985-03-21,San Cristobal,M,Veterinario,wlabusch3y@cnbc.com,NUIP,5068136644
0,Leshia,Killford,2044938621,111211,2000-08-11,Candelaria,F,Ingeniero,lkillford3z@1688.com,NUIP,3345779066
0,Alyson,Keys,9412621775,110511,1987-09-20,Suba,F,Bachiller,akeys40@feedburner.com,C.C,4142058201
0,Bernardina,Erley,6119969935,111011,1991-12-04,Engativa,F,Veterinario,berley41@skype.com,NUIP,4155707564
0,Janeta,Kibblewhite,7564061623,110611,1999-09-13,Teusaquillo,F,Vendedor,jkibblewhite42@livejournal.com,T.I,1043069608
0,Amitie,Dinnies,8443050867,110511,1994-07-01,Antonio Narino,F,Independiente,adinnies43@creativecommons.org,T.I,6262070615
0,Libbi,Fazakerley,8541094971,111511,1996-05-17,Antonio Narino,F,Piloto,lfazakerley44@cloudflare.com,NUIP,4545446043
0,Raymund,Kindread,8482511397,111111,1994-06-03,Chapinero,M,Ingeniero,rkindread45@hhs.gov,NUIP,9639213936
0,Harwilll,Dorsey,9172314040,110511,1990-11-13,Rafael Uribe,M,Vendedor,hdorsey46@unesco.org,T.I,2939750789
0,Court,Purple,1341566730,111011,1990-03-13,Los Martires,M,Vendedor,cpurple47@guardian.co.uk,C.C,4694798565
0,Hermina,Autry,8546778326,111711,1993-01-04,Fontibon,F,Vendedor,hautry48@yale.edu,NUIP,9431115149
0,Kyla,Matiasek,7291028931,111911,1987-05-28,Bosa,F,Ingeniero,kmatiasek49@google.es,T.I,6482207336
0,Jaye,Sobtka,1428759002,110811,1980-07-18,Barrios Unidos,M,Bachiller,jsobtka4a@cbslocal.com,T.I,7496441939
0,Kent,Pordal,7432177446,110811,1996-05-01,Puente Aranda,M,Vendedor,kpordal4b@hhs.gov,C.C,3375217724
0,Tomi,Gaitley,9016950575,111411,1988-05-30,Ciudad Bolivar,F,Vendedor,tgaitley4c@nytimes.com,T.I,4633282507
0,Lukas,Seaward,3834984708,111711,1984-09-15,Candelaria,M,Piloto,lseaward4d@nymag.com,C.C,9487340221
0,Jock,Casbolt,3144269465,112011,1997-02-19,Chapinero,M,Ingeniero,jcasbolt4e@addthis.com,C.C,4892019433
0,Guss,Sterte,3028067094,110211,1984-08-13,Engativa,M,Vendedor,gsterte4f@upenn.edu,NUIP,5469952171
0,Dosi,Deetch,8881842124,111611,1995-03-31,Candelaria,F,Vendedor,ddeetch4g@elpais.com,T.I,6473133642
0,Ignazio,Ounsworth,1695111618,112011,1981-01-01,San Cristobal,M,Independiente,iounsworth4h@gizmodo.com,C.C,3404139169
0,Dyanna,Hatfull,2364247039,111011,1998-07-04,San Cristobal,F,Ingeniero,dhatfull4i@homestead.com,C.C,1586457436
0,Cecilla,Pepperell,5745206109,110111,1985-02-24,Engativa,F,Vendedor,cpepperell4j@sciencedaily.com,C.C,1827626563
0,Bertie,Gullis,9227351408,110411,1982-09-18,Suba,M,Doctor,bgullis4k@nba.com,C.C,1276016671
0,Fernandina,Espinay,7617258845,111711,1995-03-29,Ciudad Bolivar,F,Vendedor,fespinay4l@ted.com,NUIP,9813362949
0,Kara-lynn,Tassaker,7671717373,112011,1998-12-07,Usaquen,F,Ingeniero,ktassaker4m@e-recht24.de,NUIP,1739857842
0,Yurik,Bootell,5766068526,110911,1989-08-07,Los Martires,M,Piloto,ybootell4n@google.nl,C.C,7901917437
0,Mort,Bisset,5005713458,111811,1990-03-17,Kennedy,M,Doctor,mbisset4o@google.nl,T.I,5403209541
0,Sallyanne,Brundale,6074710156,110911,1983-08-04,Usme,F,Piloto,sbrundale4p@buzzfeed.com,NUIP,7544799388
0,Rudd,Crosio,1233466169,111811,1984-10-07,Engativa,M,Ingeniero,rcrosio4q@theglobeandmail.com,C.C,7946039225
0,Cele,Anderer,2908727878,110611,1985-11-15,Sumapaz,F,Veterinario,canderer4r@umn.edu,NUIP,7001020610
0,Irvin,O'Kerin,6191852640,111111,1994-10-18,Puente Aranda,M,Vendedor,iokerin4s@myspace.com,C.C,7701034501
0,Nessa,Zukerman,6541302703,111711,1982-03-25,Kennedy,F,Piloto,nzukerman4t@printfriendly.com,C.C,1188133020
0,Griselda,Macklam,2052304999,111111,1992-12-10,Barrios Unidos,F,Piloto,gmacklam4u@msu.edu,NUIP,4059786752
0,Mahmud,Beilby,6962883072,112011,1996-07-09,Santa Fe,M,Doctor,mbeilby4v@wordpress.com,T.I,5681108237
0,Norman,Blades,5879057464,110911,1986-07-29,Los Martires,M,Doctor,nblades4w@mit.edu,NUIP,4373539707
0,Micki,Beauchop,3421365805,110811,1983-09-20,Chapinero,F,Independiente,mbeauchop4x@gravatar.com,C.C,2894653846
0,Curtice,Pernell,7929823189,110311,1998-08-31,Bosa,M,Independiente,cpernell4y@typepad.com,T.I,8045507777
0,Jae,Buard,2131262079,110711,1991-01-24,Barrios Unidos,M,Independiente,jbuard4z@tinypic.com,NUIP,9828033724
0,Muffin,Jorio,3494933475,111611,1988-04-13,Barrios Unidos,M,Independiente,mjorio50@plala.or.jp,NUIP,1691506104
0,Clarice,Weightman,7514524423,111411,1990-10-28,Sumapaz,F,Vendedor,cweightman51@wsj.com,T.I,1961158723
0,Neil,Ruffey,3448972919,110211,1995-07-22,Antonio Narino,M,Piloto,nruffey52@state.gov,C.C,8325006935
0,Hoyt,Peche,2156244932,111911,1986-01-26,Chapinero,M,Bachiller,hpeche53@geocities.com,T.I,1396028905
0,Gwendolyn,MacCorley,7338178096,110411,1987-05-31,Bosa,F,Ingeniero,gmaccorley54@sciencedirect.com,C.C,2818426346
0,Carolus,Axford,3228617538,110711,1981-03-27,Barrios Unidos,M,Piloto,caxford55@istockphoto.com,C.C,9732096723
0,Donica,Lawes,1261106461,110611,1987-07-26,Teusaquillo,F,Vendedor,dlawes56@imageshack.us,C.C,6421958655
0,Peria,Harrad,4104623561,111911,2000-07-02,Usme,F,Independiente,pharrad57@umich.edu,C.C,4139460967
0,Phoebe,Meedendorpe,2987219794,111811,1988-08-31,Candelaria,F,Vendedor,pmeedendorpe58@pagesperso-orange.fr,NUIP,6611042079
0,Melina,Schulken,2077665260,110611,1992-12-11,Chapinero,F,Veterinario,mschulken59@webmd.com,C.C,9025841993
0,Eleni,Curgenven,9627169891,110411,1980-07-17,Antonio Narino,F,Doctor,ecurgenven5a@bluehost.com,C.C,3417949848
0,Dorise,Devanny,9543417591,111211,1987-11-11,Sumapaz,F,Doctor,ddevanny5b@apache.org,C.C,1518815104
0,Olly,Prayer,8147864898,111011,1995-12-13,Sumapaz,M,Veterinario,oprayer5c@goodreads.com,T.I,4027513245
0,Westley,Kilroy,3147556850,111211,1980-12-24,Candelaria,M,Ingeniero,wkilroy5d@nymag.com,NUIP,8499373245
0,Yankee,Rosita,7774879570,111511,1989-06-20,Bosa,M,Veterinario,yrosita5e@webs.com,C.C,4933821246
0,Jade,Edmonstone,4423703277,111511,1986-04-12,Sumapaz,F,Doctor,jedmonstone5f@php.net,C.C,1265436074
0,Antonie,Lawerence,6865208308,112011,1998-01-12,Barrios Unidos,F,Bachiller,alawerence5g@wikipedia.org,C.C,1774259146
0,Danni,Hassell,3078828899,111011,1993-05-21,Fontibon,F,Ingeniero,dhassell5h@nba.com,C.C,6226392371
0,Kenton,Knibley,6694486460,110311,1994-05-09,Candelaria,M,Independiente,kknibley5i@theatlantic.com,C.C,6283070878
0,Archibaldo,Askie,9533278593,111611,1992-03-09,Puente Aranda,M,Piloto,aaskie5j@storify.com,C.C,5826943408
0,Bjorn,Petracek,8117905270,110711,1980-03-23,Teusaquillo,M,Ingeniero,bpetracek5k@1688.com,C.C,9258836129
0,Delphinia,Goshawk,5964844432,110311,1988-06-16,Usaquen,F,Vendedor,dgoshawk5l@illinois.edu,NUIP,9656681686
0,Anne,Aggott,6476875747,111111,1998-05-05,Usaquen,F,Ingeniero,aaggott5m@flickr.com,T.I,9184668208
0,Mathilde,McRonald,2755616656,110611,1993-09-15,Usaquen,F,Vendedor,mmcronald5n@studiopress.com,T.I,5591976015
0,Ramon,Renn,6745103681,111111,1980-07-31,Puente Aranda,M,Vendedor,rrenn5o@sitemeter.com,NUIP,6697966740
0,Delphinia,Swarbrigg,8638474054,110211,1982-06-17,Teusaquillo,F,Veterinario,dswarbrigg5p@artisteer.com,NUIP,8363576963
0,Drusilla,Ainley,9613174312,111511,1989-07-30,Bosa,F,Veterinario,dainley5q@lycos.com,T.I,4506981720
0,Howey,Selwyn,8993229326,110111,1983-02-16,Usaquen,M,Vendedor,hselwyn5r@liveinternet.ru,C.C,9907264878
0,Kareem,Whales,4549383773,111011,1988-07-22,Barrios Unidos,M,Bachiller,kwhales5s@nbcnews.com,T.I,9767873144
0,Guntar,Bosward,2916842073,111111,2000-08-16,Santa Fe,M,Bachiller,gbosward5t@baidu.com,C.C,5178138572
0,Drucie,Jurkiewicz,4004205361,111411,1987-10-02,Tunjuelito,F,Vendedor,djurkiewicz5u@amazon.de,T.I,7241518074
0,Ennis,Cribbott,2268173966,111511,1995-08-30,Sumapaz,M,Vendedor,ecribbott5v@multiply.com,NUIP,8412454585
0,Sanders,Beaty,9309878731,110211,1984-07-14,Los Martires,M,Piloto,sbeaty5w@chicagotribune.com,NUIP,2069871911
0,Nanny,Barta,8744071242,110911,2000-08-09,Antonio Narino,F,Vendedor,nbarta5x@chron.com,NUIP,6403898558
